sample_id,label,label_id,word,word_id,grouping,image_count,feature_path,bone_degenerate_hands,status,split
S1-A-3-47,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-47.npy,0,ok,test
S1-A-3-48,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-48.npy,0,ok,train
S1-A-3-49,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-49.npy,0,ok,train
S1-A-3-5,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-5.npy,0,ok,test
S1-A-3-50,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-50.npy,0,ok,train
S1-A-3-51,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-51.npy,0,ok,validation
S1-A-3-52,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-52.npy,0,ok,train
S1-A-3-53,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-53.npy,0,ok,train
S1-A-3-54,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-54.npy,0,ok,validation
S1-A-3-55,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-55.npy,0,ok,train
S1-A-3-56,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-56.npy,0,ok,train
S1-A-3-57,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-57.npy,0,ok,test
S1-A-3-58,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-58.npy,0,ok,train
S1-A-3-59,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-59.npy,0,ok,train
S1-A-3-6,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-6.npy,0,ok,train
S1-A-3-60,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-60.npy,0,ok,validation
S1-A-3-61,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-61.npy,0,ok,validation
S1-A-3-62,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-62.npy,0,ok,train
S1-A-3-63,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-63.npy,0,ok,train
S1-A-3-64,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-64.npy,0,ok,train
S1-A-3-65,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-65.npy,0,ok,train
S1-A-3-66,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-66.npy,0,ok,train
S1-A-3-67,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-67.npy,0,ok,train
S1-A-3-68,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-68.npy,0,ok,validation
S1-A-3-69,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-69.npy,0,ok,train
S1-A-3-7,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-7.npy,0,ok,train
S1-A-3-70,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-70.npy,0,ok,test
S1-A-3-71,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-71.npy,0,ok,train
S1-A-3-72,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-72.npy,0,ok,validation
S1-A-3-73,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-73.npy,0,ok,train
S1-A-3-74,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-74.npy,0,ok,train
S1-A-3-75,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-75.npy,0,ok,train
S1-A-3-76,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-76.npy,0,ok,train
S1-A-3-77,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-77.npy,0,ok,train
S1-A-3-78,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-78.npy,0,ok,train
S1-A-3-79,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-79.npy,0,ok,validation
S1-A-3-8,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-8.npy,0,ok,train
S1-A-3-80,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-80.npy,0,ok,train
S1-A-3-81,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-81.npy,0,ok,train
S1-A-3-82,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-82.npy,0,ok,train
S1-A-3-83,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-83.npy,0,ok,train
S1-A-3-84,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-84.npy,0,ok,validation
S1-A-3-85,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-85.npy,0,ok,train
S1-A-3-86,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-86.npy,0,ok,train
S1-A-3-87,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-87.npy,0,ok,train
S1-A-3-88,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-88.npy,0,ok,train
S1-A-3-89,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-89.npy,0,ok,test
S1-A-3-9,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-9.npy,0,ok,train
S1-A-3-90,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-90.npy,0,ok,train
S1-A-3-91,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-91.npy,0,ok,train
S1-A-3-92,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-92.npy,0,ok,validation
S1-A-3-93,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-93.npy,0,ok,train
S1-A-3-94,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-94.npy,0,ok,validation
S1-A-3-95,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-95.npy,0,ok,train
S1-A-3-96,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-96.npy,0,ok,train
S1-A-3-97,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-97.npy,0,ok,train
S1-A-3-98,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-98.npy,0,ok,train
S1-A-3-99,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-3-99.npy,0,ok,test
S1-A-4-0,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-0.npy,0,ok,train
S1-A-4-1,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-1.npy,0,ok,test
S1-A-4-10,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-10.npy,0,ok,train
S1-A-4-100,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-100.npy,0,ok,validation
S1-A-4-101,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-101.npy,0,ok,train
S1-A-4-102,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-102.npy,0,ok,test
S1-A-4-103,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-103.npy,0,ok,train
S1-A-4-104,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-104.npy,0,ok,train
S1-A-4-105,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-105.npy,0,ok,train
S1-A-4-106,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-106.npy,0,ok,train
S1-A-4-107,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-107.npy,0,ok,train
S1-A-4-108,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-108.npy,0,ok,train
S1-A-4-109,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-109.npy,0,ok,validation
S1-A-4-11,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-11.npy,0,ok,test
S1-A-4-110,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-110.npy,0,ok,train
S1-A-4-111,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-111.npy,0,ok,train
S1-A-4-112,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-112.npy,0,ok,test
S1-A-4-113,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-113.npy,0,ok,validation
S1-A-4-114,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-114.npy,0,ok,train
S1-A-4-115,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-115.npy,0,ok,validation
S1-A-4-116,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-116.npy,0,ok,train
S1-A-4-117,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-117.npy,0,ok,train
S1-A-4-118,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-118.npy,0,ok,test
S1-A-4-119,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-119.npy,0,ok,validation
S1-A-4-12,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-12.npy,0,ok,test
S1-A-4-120,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-120.npy,0,ok,train
S1-A-4-121,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-121.npy,0,ok,train
S1-A-4-122,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-122.npy,0,ok,validation
S1-A-4-123,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-123.npy,0,ok,train
S1-A-4-124,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-124.npy,0,ok,validation
S1-A-4-125,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-125.npy,0,ok,validation
S1-A-4-126,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-126.npy,0,ok,test
S1-A-4-127,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-127.npy,0,ok,train
S1-A-4-128,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-128.npy,0,ok,test
S1-A-4-129,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-129.npy,0,ok,test
S1-A-4-13,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-13.npy,0,ok,test
S1-A-4-130,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-130.npy,0,ok,train
S1-A-4-131,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-131.npy,0,ok,train
S1-A-4-132,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-132.npy,0,ok,train
S1-A-4-133,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-133.npy,0,ok,train
S1-A-4-134,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-134.npy,0,ok,train
S1-A-4-135,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-135.npy,0,ok,train
S1-A-4-136,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-136.npy,0,ok,train
S1-A-4-137,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-137.npy,0,ok,train
S1-A-4-138,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-138.npy,0,ok,validation
S1-A-4-139,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-139.npy,0,ok,test
S1-A-4-14,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-14.npy,0,ok,test
S1-A-4-140,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-140.npy,0,ok,train
S1-A-4-141,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-141.npy,0,ok,train
S1-A-4-142,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-142.npy,0,ok,train
S1-A-4-143,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-143.npy,0,ok,train
S1-A-4-144,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-144.npy,0,ok,train
S1-A-4-145,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-145.npy,0,ok,validation
S1-A-4-146,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-146.npy,0,ok,train
S1-A-4-147,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-147.npy,0,ok,train
S1-A-4-148,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-148.npy,0,ok,test
S1-A-4-149,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-149.npy,0,ok,test
S1-A-4-15,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-15.npy,0,ok,train
S1-A-4-150,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-150.npy,0,ok,train
S1-A-4-151,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-151.npy,0,ok,test
S1-A-4-152,A,A,A,A,,1,msl-abc/bone_vector126/A/S1-A-4-152.npy,0,ok,train
