sample_id,label,label_id,word,word_id,grouping,image_count,feature_path,bone_degenerate_hands,status,split
08003,003,003,good_night,good_night,,12,bone_vector126\003\08003.npy,0,ok,validation
09003,003,003,good_night,good_night,,11,bone_vector126\003\09003.npy,0,ok,train
10003,003,003,good_night,good_night,,11,bone_vector126\003\10003.npy,0,ok,train
11003,003,003,good_night,good_night,,11,bone_vector126\003\11003.npy,0,ok,test
01004,004,004,thank_you,thank_you,,11,bone_vector126\004\01004.npy,0,ok,train
02004,004,004,thank_you,thank_you,,12,bone_vector126\004\02004.npy,0,ok,train
03004,004,004,thank_you,thank_you,,10,bone_vector126\004\03004.npy,0,ok,test
04004,004,004,thank_you,thank_you,,10,bone_vector126\004\04004.npy,0,ok,train
05004,004,004,thank_you,thank_you,,15,bone_vector126\004\05004.npy,0,ok,train
06004,004,004,thank_you,thank_you,,10,bone_vector126\004\06004.npy,0,ok,validation
08004,004,004,thank_you,thank_you,,13,bone_vector126\004\08004.npy,0,ok,train
09004,004,004,thank_you,thank_you,,11,bone_vector126\004\09004.npy,0,ok,validation
10004,004,004,thank_you,thank_you,,10,bone_vector126\004\10004.npy,0,ok,validation
11004,004,004,thank_you,thank_you,,11,bone_vector126\004\11004.npy,0,ok,train
01005,005,005,please,please,,14,bone_vector126\005\01005.npy,0,ok,train
02005,005,005,please,please,,12,bone_vector126\005\02005.npy,0,ok,train
03005,005,005,please,please,,12,bone_vector126\005\03005.npy,0,ok,train
05005,005,005,please,please,,16,bone_vector126\005\05005.npy,0,ok,train
06005,005,005,please,please,,11,bone_vector126\005\06005.npy,0,ok,train
07005,005,005,please,please,,12,bone_vector126\005\07005.npy,0,ok,train
08005,005,005,please,please,,12,bone_vector126\005\08005.npy,0,ok,train
09005,005,005,please,please,,13,bone_vector126\005\09005.npy,0,ok,test
10005,005,005,please,please,,12,bone_vector126\005\10005.npy,0,ok,train
11005,005,005,please,please,,10,bone_vector126\005\11005.npy,0,ok,train
01006,006,006,see_you,see_you,,13,bone_vector126\006\01006.npy,0,ok,test
02006,006,006,see_you,see_you,,13,bone_vector126\006\02006.npy,0,ok,train
03006,006,006,see_you,see_you,,11,bone_vector126\006\03006.npy,0,ok,train
04006,006,006,see_you,see_you,,11,bone_vector126\006\04006.npy,0,ok,validation
05006,006,006,see_you,see_you,,18,bone_vector126\006\05006.npy,0,ok,test
06006,006,006,see_you,see_you,,13,bone_vector126\006\06006.npy,0,ok,train
07006,006,006,see_you,see_you,,12,bone_vector126\006\07006.npy,0,ok,test
08006,006,006,see_you,see_you,,12,bone_vector126\006\08006.npy,0,ok,train
09006,006,006,see_you,see_you,,13,bone_vector126\006\09006.npy,0,ok,test
10006,006,006,see_you,see_you,,11,bone_vector126\006\10006.npy,0,ok,validation
11006,006,006,see_you,see_you,,11,bone_vector126\006\11006.npy,0,ok,train
01007,007,007,goodbye,goodbye,,15,bone_vector126\007\01007.npy,0,ok,test
02007,007,007,goodbye,goodbye,,15,bone_vector126\007\02007.npy,0,ok,validation
03007,007,007,goodbye,goodbye,,10,bone_vector126\007\03007.npy,0,ok,train
04007,007,007,goodbye,goodbye,,12,bone_vector126\007\04007.npy,0,ok,train
05007,007,007,goodbye,goodbye,,9,bone_vector126\007\05007.npy,0,ok,train
06007,007,007,goodbye,goodbye,,10,bone_vector126\007\06007.npy,0,ok,train
07007,007,007,goodbye,goodbye,,13,bone_vector126\007\07007.npy,0,ok,train
08007,007,007,goodbye,goodbye,,13,bone_vector126\007\08007.npy,0,ok,test
09007,007,007,goodbye,goodbye,,12,bone_vector126\007\09007.npy,0,ok,test
10007,007,007,goodbye,goodbye,,10,bone_vector126\007\10007.npy,0,ok,train
11007,007,007,goodbye,goodbye,,13,bone_vector126\007\11007.npy,0,ok,train
01008,008,008,day,day,Time,12,bone_vector126\008\01008.npy,0,ok,train
02008,008,008,day,day,Time,13,bone_vector126\008\02008.npy,0,ok,train
03008,008,008,day,day,Time,15,bone_vector126\008\03008.npy,0,ok,train
04008,008,008,day,day,Time,13,bone_vector126\008\04008.npy,0,ok,validation
05008,008,008,day,day,Time,15,bone_vector126\008\05008.npy,0,ok,validation
06008,008,008,day,day,Time,12,bone_vector126\008\06008.npy,0,ok,train
07008,008,008,day,day,Time,8,bone_vector126\008\07008.npy,0,ok,train
08008,008,008,day,day,Time,12,bone_vector126\008\08008.npy,0,ok,validation
09008,008,008,day,day,Time,10,bone_vector126\008\09008.npy,0,ok,validation
10008,008,008,day,day,Time,10,bone_vector126\008\10008.npy,0,ok,validation
11008,008,008,day,day,Time,11,bone_vector126\008\11008.npy,0,ok,validation
01009,009,009,hour,hour,,15,bone_vector126\009\01009.npy,0,ok,train
02009,009,009,hour,hour,,14,bone_vector126\009\02009.npy,0,ok,validation
03009,009,009,hour,hour,,13,bone_vector126\009\03009.npy,0,ok,train
04009,009,009,hour,hour,,14,bone_vector126\009\04009.npy,0,ok,train
05009,009,009,hour,hour,,15,bone_vector126\009\05009.npy,0,ok,validation
06009,009,009,hour,hour,,10,bone_vector126\009\06009.npy,0,ok,train
07009,009,009,hour,hour,,12,bone_vector126\009\07009.npy,0,ok,train
08009,009,009,hour,hour,,13,bone_vector126\009\08009.npy,0,ok,train
09009,009,009,hour,hour,,12,bone_vector126\009\09009.npy,0,ok,train
10009,009,009,hour,hour,,14,bone_vector126\009\10009.npy,0,ok,test
11009,009,009,hour,hour,,14,bone_vector126\009\11009.npy,0,ok,train
01010,010,010,week,week,,15,bone_vector126\010\01010.npy,0,ok,test
02010,010,010,week,week,,10,bone_vector126\010\02010.npy,0,ok,test
03010,010,010,week,week,,14,bone_vector126\010\03010.npy,0,ok,train
04010,010,010,week,week,,13,bone_vector126\010\04010.npy,0,ok,validation
05010,010,010,week,week,,14,bone_vector126\010\05010.npy,0,ok,train
06010,010,010,week,week,,12,bone_vector126\010\06010.npy,0,ok,train
07010,010,010,week,week,,13,bone_vector126\010\07010.npy,0,ok,test
08010,010,010,week,week,,12,bone_vector126\010\08010.npy,0,ok,train
09010,010,010,week,week,,10,bone_vector126\010\09010.npy,0,ok,train
10010,010,010,week,week,,10,bone_vector126\010\10010.npy,0,ok,train
11010,010,010,week,week,,11,bone_vector126\010\11010.npy,0,ok,validation
02011,011,011,minutes,minutes,,9,bone_vector126\011\02011.npy,0,ok,train
03011,011,011,minutes,minutes,,10,bone_vector126\011\03011.npy,0,ok,train
04011,011,011,minutes,minutes,,15,bone_vector126\011\04011.npy,0,ok,train
05011,011,011,minutes,minutes,,11,bone_vector126\011\05011.npy,0,ok,train
06011,011,011,minutes,minutes,,10,bone_vector126\011\06011.npy,0,ok,train
07011,011,011,minutes,minutes,,5,bone_vector126\011\07011.npy,0,ok,train
08011,011,011,minutes,minutes,,11,bone_vector126\011\08011.npy,0,ok,train
09011,011,011,minutes,minutes,,12,bone_vector126\011\09011.npy,0,ok,train
10011,011,011,minutes,minutes,,10,bone_vector126\011\10011.npy,0,ok,train
11011,011,011,minutes,minutes,,10,bone_vector126\011\11011.npy,0,ok,train
02012,012,012,seconds,seconds,,15,bone_vector126\012\02012.npy,0,ok,test
03012,012,012,seconds,seconds,,12,bone_vector126\012\03012.npy,0,ok,train
04012,012,012,seconds,seconds,,12,bone_vector126\012\04012.npy,0,ok,train
05012,012,012,seconds,seconds,,12,bone_vector126\012\05012.npy,0,ok,test
06012,012,012,seconds,seconds,,12,bone_vector126\012\06012.npy,0,ok,train
07012,012,012,seconds,seconds,,11,bone_vector126\012\07012.npy,0,ok,test
08012,012,012,seconds,seconds,,12,bone_vector126\012\08012.npy,0,ok,train
09012,012,012,seconds,seconds,,12,bone_vector126\012\09012.npy,0,ok,train
10012,012,012,seconds,seconds,,12,bone_vector126\012\10012.npy,0,ok,test
11012,012,012,seconds,seconds,,12,bone_vector126\012\11012.npy,0,ok,train
01013,013,013,monday,monday,Weekdays,13,bone_vector126\013\01013.npy,0,ok,validation
02013,013,013,monday,monday,Weekdays,13,bone_vector126\013\02013.npy,0,ok,train
03013,013,013,monday,monday,Weekdays,12,bone_vector126\013\03013.npy,0,ok,train
04013,013,013,monday,monday,Weekdays,12,bone_vector126\013\04013.npy,0,ok,train
05013,013,013,monday,monday,Weekdays,13,bone_vector126\013\05013.npy,0,ok,train
06013,013,013,monday,monday,Weekdays,15,bone_vector126\013\06013.npy,0,ok,train
07013,013,013,monday,monday,Weekdays,11,bone_vector126\013\07013.npy,0,ok,train
08013,013,013,monday,monday,Weekdays,12,bone_vector126\013\08013.npy,0,ok,train
09013,013,013,monday,monday,Weekdays,11,bone_vector126\013\09013.npy,0,ok,train
10013,013,013,monday,monday,Weekdays,13,bone_vector126\013\10013.npy,0,ok,train
11013,013,013,monday,monday,Weekdays,11,bone_vector126\013\11013.npy,0,ok,train
01014,014,014,tuesday,tuesday,,11,bone_vector126\014\01014.npy,0,ok,train
02014,014,014,tuesday,tuesday,,14,bone_vector126\014\02014.npy,0,ok,train
03014,014,014,tuesday,tuesday,,10,bone_vector126\014\03014.npy,0,ok,train
04014,014,014,tuesday,tuesday,,15,bone_vector126\014\04014.npy,0,ok,train
05014,014,014,tuesday,tuesday,,13,bone_vector126\014\05014.npy,0,ok,train
06014,014,014,tuesday,tuesday,,13,bone_vector126\014\06014.npy,0,ok,train
07014,014,014,tuesday,tuesday,,18,bone_vector126\014\07014.npy,0,ok,train
08014,014,014,tuesday,tuesday,,13,bone_vector126\014\08014.npy,0,ok,test
09014,014,014,tuesday,tuesday,,13,bone_vector126\014\09014.npy,0,ok,train
10014,014,014,tuesday,tuesday,,12,bone_vector126\014\10014.npy,0,ok,train
11014,014,014,tuesday,tuesday,,14,bone_vector126\014\11014.npy,0,ok,train
01015,015,015,wednesday,wednesday,,13,bone_vector126\015\01015.npy,0,ok,test
02015,015,015,wednesday,wednesday,,14,bone_vector126\015\02015.npy,0,ok,test
03015,015,015,wednesday,wednesday,,10,bone_vector126\015\03015.npy,0,ok,validation
04015,015,015,wednesday,wednesday,,12,bone_vector126\015\04015.npy,0,ok,validation
05015,015,015,wednesday,wednesday,,13,bone_vector126\015\05015.npy,0,ok,train
06015,015,015,wednesday,wednesday,,11,bone_vector126\015\06015.npy,0,ok,validation
07015,015,015,wednesday,wednesday,,17,bone_vector126\015\07015.npy,0,ok,test
08015,015,015,wednesday,wednesday,,12,bone_vector126\015\08015.npy,0,ok,train
09015,015,015,wednesday,wednesday,,13,bone_vector126\015\09015.npy,0,ok,train
10015,015,015,wednesday,wednesday,,14,bone_vector126\015\10015.npy,0,ok,train
11015,015,015,wednesday,wednesday,,11,bone_vector126\015\11015.npy,0,ok,train
01016,016,016,thursday,thursday,,17,bone_vector126\016\01016.npy,0,ok,train
02016,016,016,thursday,thursday,,15,bone_vector126\016\02016.npy,0,ok,train
03016,016,016,thursday,thursday,,15,bone_vector126\016\03016.npy,0,ok,validation
04016,016,016,thursday,thursday,,15,bone_vector126\016\04016.npy,0,ok,train
05016,016,016,thursday,thursday,,13,bone_vector126\016\05016.npy,0,ok,train
06016,016,016,thursday,thursday,,15,bone_vector126\016\06016.npy,0,ok,train
07016,016,016,thursday,thursday,,19,bone_vector126\016\07016.npy,0,ok,train
08016,016,016,thursday,thursday,,14,bone_vector126\016\08016.npy,0,ok,train
09016,016,016,thursday,thursday,,14,bone_vector126\016\09016.npy,0,ok,train
10016,016,016,thursday,thursday,,12,bone_vector126\016\10016.npy,0,ok,train
11016,016,016,thursday,thursday,,11,bone_vector126\016\11016.npy,0,ok,validation
01017,017,017,friday,friday,,23,bone_vector126\017\01017.npy,0,ok,validation
02017,017,017,friday,friday,,11,bone_vector126\017\02017.npy,0,ok,train
03017,017,017,friday,friday,,15,bone_vector126\017\03017.npy,0,ok,train
04017,017,017,friday,friday,,13,bone_vector126\017\04017.npy,0,ok,train
05017,017,017,friday,friday,,15,bone_vector126\017\05017.npy,0,ok,test
06017,017,017,friday,friday,,14,bone_vector126\017\06017.npy,0,ok,train
07017,017,017,friday,friday,,17,bone_vector126\017\07017.npy,0,ok,test
08017,017,017,friday,friday,,14,bone_vector126\017\08017.npy,0,ok,test
09017,017,017,friday,friday,,13,bone_vector126\017\09017.npy,0,ok,train
10017,017,017,friday,friday,,12,bone_vector126\017\10017.npy,0,ok,train
11017,017,017,friday,friday,,13,bone_vector126\017\11017.npy,0,ok,validation
01018,018,018,saturday,saturday,,19,bone_vector126\018\01018.npy,0,ok,test
02018,018,018,saturday,saturday,,10,bone_vector126\018\02018.npy,0,ok,test
03018,018,018,saturday,saturday,,11,bone_vector126\018\03018.npy,0,ok,train
04018,018,018,saturday,saturday,,13,bone_vector126\018\04018.npy,0,ok,train
05018,018,018,saturday,saturday,,13,bone_vector126\018\05018.npy,0,ok,validation
06018,018,018,saturday,saturday,,14,bone_vector126\018\06018.npy,0,ok,train
07018,018,018,saturday,saturday,,14,bone_vector126\018\07018.npy,0,ok,train
08018,018,018,saturday,saturday,,12,bone_vector126\018\08018.npy,0,ok,validation
09018,018,018,saturday,saturday,,11,bone_vector126\018\09018.npy,0,ok,validation
10018,018,018,saturday,saturday,,12,bone_vector126\018\10018.npy,0,ok,train
11018,018,018,saturday,saturday,,13,bone_vector126\018\11018.npy,0,ok,train
01019,019,019,sunday,sunday,,15,bone_vector126\019\01019.npy,0,ok,validation
02019,019,019,sunday,sunday,,15,bone_vector126\019\02019.npy,0,ok,test
03019,019,019,sunday,sunday,,15,bone_vector126\019\03019.npy,0,ok,test
04019,019,019,sunday,sunday,,10,bone_vector126\019\04019.npy,0,ok,train
05019,019,019,sunday,sunday,,16,bone_vector126\019\05019.npy,0,ok,train
06019,019,019,sunday,sunday,,14,bone_vector126\019\06019.npy,0,ok,test
07019,019,019,sunday,sunday,,12,bone_vector126\019\07019.npy,0,ok,train
08019,019,019,sunday,sunday,,14,bone_vector126\019\08019.npy,0,ok,train
09019,019,019,sunday,sunday,,13,bone_vector126\019\09019.npy,0,ok,train
10019,019,019,sunday,sunday,,14,bone_vector126\019\10019.npy,0,ok,train
11019,019,019,sunday,sunday,,14,bone_vector126\019\11019.npy,0,ok,test
01020,020,020,january,january,Months,13,bone_vector126\020\01020.npy,0,ok,validation
02020,020,020,january,january,Months,15,bone_vector126\020\02020.npy,0,ok,train
03020,020,020,january,january,Months,15,bone_vector126\020\03020.npy,0,ok,test
04020,020,020,january,january,Months,10,bone_vector126\020\04020.npy,0,ok,validation
05020,020,020,january,january,Months,16,bone_vector126\020\05020.npy,0,ok,train
06020,020,020,january,january,Months,12,bone_vector126\020\06020.npy,0,ok,validation
07020,020,020,january,january,Months,15,bone_vector126\020\07020.npy,0,ok,validation
08020,020,020,january,january,Months,12,bone_vector126\020\08020.npy,0,ok,train
09020,020,020,january,january,Months,14,bone_vector126\020\09020.npy,0,ok,train
10020,020,020,january,january,Months,12,bone_vector126\020\10020.npy,0,ok,train
11020,020,020,january,january,Months,13,bone_vector126\020\11020.npy,0,ok,test
01021,021,021,february,february,,13,bone_vector126\021\01021.npy,0,ok,train
02021,021,021,february,february,,13,bone_vector126\021\02021.npy,0,ok,train
03021,021,021,february,february,,14,bone_vector126\021\03021.npy,0,ok,train
04021,021,021,february,february,,11,bone_vector126\021\04021.npy,0,ok,train
05021,021,021,february,february,,15,bone_vector126\021\05021.npy,0,ok,test
06021,021,021,february,february,,11,bone_vector126\021\06021.npy,0,ok,validation
07021,021,021,february,february,,14,bone_vector126\021\07021.npy,0,ok,train
08021,021,021,february,february,,11,bone_vector126\021\08021.npy,0,ok,train
09021,021,021,february,february,,14,bone_vector126\021\09021.npy,0,ok,train
10021,021,021,february,february,,12,bone_vector126\021\10021.npy,0,ok,train
11021,021,021,february,february,,13,bone_vector126\021\11021.npy,0,ok,train
01022,022,022,march,march,,15,bone_vector126\022\01022.npy,0,ok,test
02022,022,022,march,march,,14,bone_vector126\022\02022.npy,0,ok,train
03022,022,022,march,march,,15,bone_vector126\022\03022.npy,0,ok,train
04022,022,022,march,march,,11,bone_vector126\022\04022.npy,0,ok,validation
05022,022,022,march,march,,14,bone_vector126\022\05022.npy,0,ok,train
06022,022,022,march,march,,11,bone_vector126\022\06022.npy,0,ok,train
07022,022,022,march,march,,19,bone_vector126\022\07022.npy,0,ok,train
08022,022,022,march,march,,13,bone_vector126\022\08022.npy,0,ok,train
09022,022,022,march,march,,11,bone_vector126\022\09022.npy,0,ok,train
10022,022,022,march,march,,13,bone_vector126\022\10022.npy,0,ok,test
11022,022,022,march,march,,11,bone_vector126\022\11022.npy,0,ok,train
01023,023,023,april,april,,14,bone_vector126\023\01023.npy,0,ok,test
02023,023,023,april,april,,13,bone_vector126\023\02023.npy,0,ok,train
03023,023,023,april,april,,11,bone_vector126\023\03023.npy,0,ok,train
04023,023,023,april,april,,10,bone_vector126\023\04023.npy,0,ok,validation
05023,023,023,april,april,,15,bone_vector126\023\05023.npy,0,ok,train
06023,023,023,april,april,,15,bone_vector126\023\06023.npy,0,ok,train
07023,023,023,april,april,,11,bone_vector126\023\07023.npy,0,ok,test
08023,023,023,april,april,,12,bone_vector126\023\08023.npy,0,ok,train
09023,023,023,april,april,,12,bone_vector126\023\09023.npy,0,ok,validation
10023,023,023,april,april,,14,bone_vector126\023\10023.npy,0,ok,train
11023,023,023,april,april,,14,bone_vector126\023\11023.npy,0,ok,train
01024,024,024,may,may,,15,bone_vector126\024\01024.npy,0,ok,train
02024,024,024,may,may,,15,bone_vector126\024\02024.npy,0,ok,test
03024,024,024,may,may,,12,bone_vector126\024\03024.npy,0,ok,train
04024,024,024,may,may,,15,bone_vector126\024\04024.npy,0,ok,train
05024,024,024,may,may,,15,bone_vector126\024\05024.npy,0,ok,train
06024,024,024,may,may,,11,bone_vector126\024\06024.npy,0,ok,train
07024,024,024,may,may,,18,bone_vector126\024\07024.npy,0,ok,train
08024,024,024,may,may,,11,bone_vector126\024\08024.npy,0,ok,train
09024,024,024,may,may,,12,bone_vector126\024\09024.npy,0,ok,train
10024,024,024,may,may,,14,bone_vector126\024\10024.npy,0,ok,test
11024,024,024,may,may,,15,bone_vector126\024\11024.npy,0,ok,train
01025,025,025,june,june,,14,bone_vector126\025\01025.npy,0,ok,train
02025,025,025,june,june,,12,bone_vector126\025\02025.npy,0,ok,train
03025,025,025,june,june,,11,bone_vector126\025\03025.npy,0,ok,train
04025,025,025,june,june,,14,bone_vector126\025\04025.npy,0,ok,validation
05025,025,025,june,june,,14,bone_vector126\025\05025.npy,0,ok,test
06025,025,025,june,june,,14,bone_vector126\025\06025.npy,0,ok,train
07025,025,025,june,june,,8,bone_vector126\025\07025.npy,0,ok,test
08025,025,025,june,june,,11,bone_vector126\025\08025.npy,0,ok,train
09025,025,025,june,june,,12,bone_vector126\025\09025.npy,0,ok,validation
10025,025,025,june,june,,13,bone_vector126\025\10025.npy,0,ok,train
11025,025,025,june,june,,12,bone_vector126\025\11025.npy,0,ok,validation
01026,026,026,july,july,,14,bone_vector126\026\01026.npy,0,ok,validation
02026,026,026,july,july,,11,bone_vector126\026\02026.npy,0,ok,train
03026,026,026,july,july,,11,bone_vector126\026\03026.npy,0,ok,train
04026,026,026,july,july,,15,bone_vector126\026\04026.npy,0,ok,train
05026,026,026,july,july,,15,bone_vector126\026\05026.npy,0,ok,train
06026,026,026,july,july,,12,bone_vector126\026\06026.npy,0,ok,validation
07026,026,026,july,july,,15,bone_vector126\026\07026.npy,0,ok,test
08026,026,026,july,july,,11,bone_vector126\026\08026.npy,0,ok,train
09026,026,026,july,july,,12,bone_vector126\026\09026.npy,0,ok,test
10026,026,026,july,july,,12,bone_vector126\026\10026.npy,0,ok,train
11026,026,026,july,july,,15,bone_vector126\026\11026.npy,0,ok,train
01027,027,027,august,august,,16,bone_vector126\027\01027.npy,0,ok,train
02027,027,027,august,august,,12,bone_vector126\027\02027.npy,0,ok,train
03027,027,027,august,august,,12,bone_vector126\027\03027.npy,0,ok,train
04027,027,027,august,august,,12,bone_vector126\027\04027.npy,0,ok,train
05027,027,027,august,august,,11,bone_vector126\027\05027.npy,0,ok,train
06027,027,027,august,august,,10,bone_vector126\027\06027.npy,0,ok,train
07027,027,027,august,august,,11,bone_vector126\027\07027.npy,0,ok,train
09027,027,027,august,august,,11,bone_vector126\027\09027.npy,0,ok,test
10027,027,027,august,august,,11,bone_vector126\027\10027.npy,0,ok,train
11027,027,027,august,august,,14,bone_vector126\027\11027.npy,0,ok,validation
01028,028,028,september,september,,18,bone_vector126\028\01028.npy,0,ok,test
02028,028,028,september,september,,14,bone_vector126\028\02028.npy,0,ok,train
03028,028,028,september,september,,12,bone_vector126\028\03028.npy,0,ok,train
04028,028,028,september,september,,13,bone_vector126\028\04028.npy,0,ok,train
05028,028,028,september,september,,14,bone_vector126\028\05028.npy,0,ok,train
06028,028,028,september,september,,13,bone_vector126\028\06028.npy,0,ok,train
07028,028,028,september,september,,18,bone_vector126\028\07028.npy,0,ok,validation
08028,028,028,september,september,,14,bone_vector126\028\08028.npy,0,ok,validation
09028,028,028,september,september,,11,bone_vector126\028\09028.npy,0,ok,test
10028,028,028,september,september,,13,bone_vector126\028\10028.npy,0,ok,train
11028,028,028,september,september,,15,bone_vector126\028\11028.npy,0,ok,validation
01029,029,029,october,october,,14,bone_vector126\029\01029.npy,0,ok,train
02029,029,029,october,october,,11,bone_vector126\029\02029.npy,0,ok,test
03029,029,029,october,october,,12,bone_vector126\029\03029.npy,0,ok,train
04029,029,029,october,october,,13,bone_vector126\029\04029.npy,0,ok,validation
05029,029,029,october,october,,13,bone_vector126\029\05029.npy,0,ok,train
06029,029,029,october,october,,14,bone_vector126\029\06029.npy,0,ok,train
07029,029,029,october,october,,12,bone_vector126\029\07029.npy,0,ok,test
08029,029,029,october,october,,12,bone_vector126\029\08029.npy,0,ok,train
09029,029,029,october,october,,11,bone_vector126\029\09029.npy,0,ok,train
10029,029,029,october,october,,10,bone_vector126\029\10029.npy,0,ok,test
11029,029,029,october,october,,14,bone_vector126\029\11029.npy,0,ok,train
01030,030,030,november,november,,13,bone_vector126\030\01030.npy,0,ok,test
02030,030,030,november,november,,12,bone_vector126\030\02030.npy,0,ok,train
03030,030,030,november,november,,11,bone_vector126\030\03030.npy,0,ok,train
04030,030,030,november,november,,13,bone_vector126\030\04030.npy,0,ok,train
05030,030,030,november,november,,14,bone_vector126\030\05030.npy,0,ok,train
06030,030,030,november,november,,12,bone_vector126\030\06030.npy,0,ok,train
07030,030,030,november,november,,13,bone_vector126\030\07030.npy,0,ok,train
08030,030,030,november,november,,11,bone_vector126\030\08030.npy,0,ok,test
09030,030,030,november,november,,13,bone_vector126\030\09030.npy,0,ok,test
10030,030,030,november,november,,15,bone_vector126\030\10030.npy,0,ok,train
11030,030,030,november,november,,13,bone_vector126\030\11030.npy,0,ok,train
01031,031,031,december,december,,15,bone_vector126\031\01031.npy,0,ok,train
02031,031,031,december,december,,14,bone_vector126\031\02031.npy,0,ok,train
03031,031,031,december,december,,15,bone_vector126\031\03031.npy,0,ok,test
04031,031,031,december,december,,11,bone_vector126\031\04031.npy,0,ok,train
05031,031,031,december,december,,13,bone_vector126\031\05031.npy,0,ok,test
06031,031,031,december,december,,13,bone_vector126\031\06031.npy,0,ok,train
07031,031,031,december,december,,17,bone_vector126\031\07031.npy,0,ok,train
08031,031,031,december,december,,12,bone_vector126\031\08031.npy,0,ok,train
09031,031,031,december,december,,10,bone_vector126\031\09031.npy,0,ok,validation
10031,031,031,december,december,,11,bone_vector126\031\10031.npy,0,ok,train
11031,031,031,december,december,,14,bone_vector126\031\11031.npy,0,ok,train
01032,032,032,year,year,,15,bone_vector126\032\01032.npy,0,ok,train
02032,032,032,year,year,,13,bone_vector126\032\02032.npy,0,ok,train
03032,032,032,year,year,,10,bone_vector126\032\03032.npy,0,ok,train
04032,032,032,year,year,,10,bone_vector126\032\04032.npy,0,ok,train
05032,032,032,year,year,,15,bone_vector126\032\05032.npy,0,ok,train
06032,032,032,year,year,,13,bone_vector126\032\06032.npy,0,ok,validation
07032,032,032,year,year,,12,bone_vector126\032\07032.npy,0,ok,train
09032,032,032,year,year,,12,bone_vector126\032\09032.npy,0,ok,train
10032,032,032,year,year,,13,bone_vector126\032\10032.npy,0,ok,train
11032,032,032,year,year,,14,bone_vector126\032\11032.npy,0,ok,train
01033,033,033,qualification,qualification,School supplies,20,bone_vector126\033\01033.npy,0,ok,train
02033,033,033,qualification,qualification,School supplies,18,bone_vector126\033\02033.npy,0,ok,validation
03033,033,033,qualification,qualification,School supplies,11,bone_vector126\033\03033.npy,0,ok,test
04033,033,033,qualification,qualification,School supplies,15,bone_vector126\033\04033.npy,0,ok,train
05033,033,033,qualification,qualification,School supplies,14,bone_vector126\033\05033.npy,0,ok,train
08033,033,033,qualification,qualification,School supplies,13,bone_vector126\033\08033.npy,0,ok,train
09033,033,033,qualification,qualification,School supplies,15,bone_vector126\033\09033.npy,0,ok,train
10033,033,033,qualification,qualification,School supplies,14,bone_vector126\033\10033.npy,0,ok,train
11033,033,033,qualification,qualification,School supplies,14,bone_vector126\033\11033.npy,0,ok,train
01034,034,034,lesson,lesson,,17,bone_vector126\034\01034.npy,0,ok,train
